Filename,Fxc Mean,Fxc Stddev,Dxc Mean,Dxc Stddev,fxc Raw Data,,,,,,,,,,,,,,,dxc Raw Data
shader_000_vert.hlsl,=AVERAGE(F2:T2),=STDEV(F2:T2),=AVERAGE(U2:AI2),=STDEV(U2:AI2),0.0163414315451,0.0163966977644,0.0164444635683,0.0164890713025,0.0165072302031,0.016521046758,0.0166252630573,0.0166552647193,0.0166572385128,0.0167397430831,0.0168167210315,0.0169698874109,0.0170022576251,0.0170476548767,0.0171581873154,0.0290467406155,0.0290712156555,0.0291335875316,0.0291781952658,0.0292634631471,0.029274516391,0.0292808325303,0.0293218874361,0.029335703991,0.0293633371006,0.029574927769,0.0296384839213,0.0298457322439,0.0299132359832,0.0299227101922
shader_000_frag.hlsl,=AVERAGE(F3:T3),=STDEV(F3:T3),=AVERAGE(U3:AI3),=STDEV(U3:AI3),0.0549973886711,0.055201478924,0.0552338491382,0.0552555608673,0.0552875363227,0.0554407027021,0.0555504456234,0.0557269027666,0.0557430878737,0.0559878382737,0.0561011340233,0.0561402151356,0.0565582646091,0.0571085582504,0.0573659409291,0.0464591525399,0.0469387843721,0.0469928663154,0.0470362897734,0.047167349665,0.047268013136,0.0472916986586,0.0473288059773,0.0474874989786,0.047620137905,0.0480488458637,0.0482225396959,0.0483429411024,0.0488703387385,0.0500269817578
shader_001_vert.hlsl,=AVERAGE(F4:T4),=STDEV(F4:T4),=AVERAGE(U4:AI4),=STDEV(U4:AI4),0.0183337787527,0.0183866764198,0.0183886502134,0.018485760856,0.0185145782418,0.0185311581076,0.0185351056947,0.0185512908018,0.0186953777308,0.0187040624224,0.0188153843785,0.0189582870314,0.0189878939347,0.0191205328611,0.0192800153798,0.030615116969,0.0309613203574,0.0309869796735,0.0310347454773,0.0311965965483,0.0312723902206,0.0316024085018,0.0317251784605,0.0318175519986,0.0318732129767,0.0318937404296,0.0319016356038,0.0319178207109,0.0320346692889,0.0324898260812
shader_001_frag.hlsl,=AVERAGE(F5:T5),=STDEV(F5:T5),=AVERAGE(U5:AI5),=STDEV(U5:AI5),0.0594202652542,0.0594992169961,0.0599255564025,0.0600510896722,0.0601189881703,0.0601308309316,0.0601430684516,0.0601549112128,0.0602693912386,0.0603629490528,0.0605548017857,0.0606266478709,0.0610423287922,0.0612365500773,0.0613857688696,0.0530907041035,0.0531814986067,0.0532071579228,0.053285714906,0.0533086109112,0.0533330859512,0.0538458775151,0.0542098450454,0.0547344793705,0.0548809348518,0.0550467335098,0.0553289859873,0.055329380746,0.0559530995072,0.0560525787021
shader_002_vert.hlsl,=AVERAGE(F6:T6),=STDEV(F6:T6),=AVERAGE(U6:AI6),=STDEV(U6:AI6),0.016273533047,0.0163228778857,0.0163366944406,0.016420383287,0.0164531482599,0.0164942031657,0.0165230205515,0.016576707736,0.0165909190496,0.016603946087,0.0166122360199,0.0166268420922,0.0166536856844,0.0166690812741,0.016704609558,0.0292271453458,0.0295729539755,0.0298824448039,0.0298840238387,0.0299961353122,0.0300348216658,0.0300695604322,0.0300896931264,0.0302558865432,0.0303229955238,0.0304501078283,0.0304939260451,0.0304998474258,0.0305961685509,0.0306388024916
shader_002_frag.hlsl,=AVERAGE(F7:T7),=STDEV(F7:T7),=AVERAGE(U7:AI7),=STDEV(U7:AI7),0.0438541398148,0.0439788835671,0.044100074491,0.0441308656703,0.0441506036058,0.0442635045968,0.044400485869,0.0444411460161,0.0445619421813,0.0445674688032,0.0445939176368,0.0446061551568,0.044728135598,0.0448141929967,0.044926699229,0.0426939439672,0.0443550886174,0.0445733901839,0.044779848989,0.0448291938277,0.044850510798,0.0449444633709,0.0451189467206,0.0451856609425,0.0453056675903,0.045342774909,0.0453771189167,0.0460474192057,0.0462408509735,0.0462479566302
shader_003_vert.hlsl,=AVERAGE(F8:T8),=STDEV(F8:T8),=AVERAGE(U8:AI8),=STDEV(U8:AI8),0.0177191394418,0.017766510487,0.0177791427657,0.0178162500844,0.0178304613979,0.0178979651373,0.0179330986624,0.0179824435011,0.0180037604715,0.0181273199476,0.0181348203631,0.0181454788482,0.0181849547192,0.0182414052147,0.0185627388043,0.031251468009,0.031294891467,0.0313935811444,0.0314508211573,0.0315380628322,0.0318751867702,0.0319734816889,0.032053617707,0.0320595390876,0.032139280347,0.0324961422205,0.0325170644321,0.032540355196,0.0326619408786,0.0330981492527
shader_003_frag.hlsl,=AVERAGE(F9:T9),=STDEV(F9:T9),=AVERAGE(U9:AI9),=STDEV(U9:AI9),0.0495090583307,0.0495544555823,0.0496152484236,0.0496681460907,0.0496776202998,0.0497419659694,0.0498335499901,0.0502287034584,0.0503838436313,0.0504284513655,0.0505437209087,0.0505452999436,0.0505531951178,0.0507035981862,0.0510853298584,0.0472143259515,0.0475411861631,0.0478135696727,0.0479691046043,0.0482229344547,0.0483863645605,0.0485261091437,0.0486626956572,0.0487136195308,0.0489354739256,0.0492185159204,0.0493270745656,0.0493310221527,0.0497084114791,0.0497518349372
shader_004_vert.hlsl,=AVERAGE(F10:T10),=STDEV(F10:T10),=AVERAGE(U10:AI10),=STDEV(U10:AI10),0.0163066927786,0.0164274889438,0.0165107830315,0.0165388108999,0.0165490746264,0.0165881557386,0.0166074989154,0.0166102622264,0.016665133687,0.0167105309386,0.0167144785257,0.0167567177077,0.0167796137128,0.0168739610444,0.0169323853335,0.0289784473587,0.0292757006671,0.0293933387626,0.0294509735342,0.029464790089,0.0294837385071,0.0295038712013,0.0295125558929,0.0297288836658,0.0298599435574,0.02993257916,0.0299898191729,0.0300687709148,0.0301800928709,0.0302850986877
shader_004_frag.hlsl,=AVERAGE(F11:T11),=STDEV(F11:T11),=AVERAGE(U11:AI11),=STDEV(U11:AI11),0.0955059484216,0.096128088148,0.0962244092732,0.0963313888835,0.0966440377816,0.0966771975132,0.0967731238796,0.0976514620086,0.0977908118331,0.0981042502486,0.0981283305299,0.0983908450718,0.0985491433144,0.0986063833273,0.0986667814099,0.0628447970605,0.0629533557056,0.063069809525,0.0632920586785,0.0633185075121,0.0633564043482,0.0633808793882,0.0635739163972,0.0636737903508,0.0640614434036,0.0647621401133,0.0649409658088,0.0652307187017,0.065990234459,0.06609089793
